	C_score	pvals
mock_AAMDC_5_44	0.02814187684512237	0.32888837797447984
mock_AAMDC_5_45	0.03759963663593735	0.18990688584894816
mock_AAMDC_5_46	0.005948613272413472	0.8813656742154271
mock_AAMDC_5_47	0.024548512783749254	0.40108058397516955
mock_AAMDC_5_48	0.021369626866092006	0.4826991608230831
mock_AAMDC_5_49	0.0002889390281249904	0.9950569030923094
ABI1_1	0.04049281045788933	0.15806414530405793
mock_ABI1_1_0	0.00048061566244217424	0.9914932750890907
mock_ABI1_1_2	0.02084093021736033	0.49568915967352567
mock_ABI1_1_3	0.012970580900660167	0.7037590527646856
mock_ABI1_1_4	0.03999285402228325	0.1623175077595126
mock_ABI1_1_8	0.04057748644064274	0.15679963214162548
mock_ABI1_1_9	0.025950906794594997	0.37245660420738014
mock_ABI1_1_10	0.027415495141875468	0.34279802276123694
mock_ABI1_1_11	0.010371756736511917	0.7752615243131394
mock_ABI1_1_12	0.09646820804311884	0.006437521554201632
mock_ABI1_1_16	0.0041021458077658	0.9194160248304403
mock_ABI1_1_17	0.015363408508661247	0.6420278192895735
mock_ABI1_1_18	0.014468569681610921	0.6658236578917117
mock_ABI1_1_19	0.06329493186242774	0.037475571904816644
mock_ABI1_1_20	0.03557782129254594	0.21151856535233934
mock_ABI1_1_21	0.005515779017943645	0.8912518680308081
mock_ABI1_1_22	0.03477220118918889	0.22232440510403495
mock_ABI1_1_23	0.01279717706279715	0.7080124152201402
mock_ABI1_1_24	0.005809201422103949	0.8840096562823313
mock_ABI1_1_25	0.045455574053401504	0.11713990113806184
mock_ABI1_1_27	0.016922650339294742	0.5965053454420048
mock_ABI1_1_28	0.017780163919830394	0.5738590642602598
mock_ABI1_1_29	0.0007015460490519265	0.9876997356017934
mock_ABI1_1_31	0.023007379764828362	0.4376365099436717
mock_ABI1_1_33	0.007562483894975935	0.8425106334061386
mock_ABI1_1_34	0.058435308734435254	0.05207495114380963
mock_ABI1_1_35	0.004530108103081187	0.913093459018278
mock_ABI1_1_36	0.007703451123830751	0.8391769168869985
mock_ABI1_1_39	0.03126079911079205	0.2724451086331762
mock_ABI1_1_40	0.007927998595400831	0.8330842625589148
mock_ABI1_1_41	0.09668589409792683	0.006092654328083688
mock_ABI1_1_42	0.04316933455935401	0.13633751005862743
mock_ABI1_1_44	0.0444483967505972	0.12610644901712842
mock_ABI1_1_45	0.05318420038132021	0.07196229451661111
mock_ABI1_1_47	0.08567819993275838	0.010001149557420394
mock_ABI1_1_49	0.02968668825824128	0.3003793539487297
ABL2_2	0.06456607628188082	0.03414185538567652
mock_ABL2_2_0	0.039504213499882534	0.16772042763536038
mock_ABL2_2_1	0.060399264715635836	0.04586734107368663
mock_ABL2_2_2	0.009861822799568376	0.7867570985170709
mock_ABL2_2_3	0.0037609153219786418	0.9258535463846419
mock_ABL2_2_4	0.03471316142752745	0.22393378549258536
mock_ABL2_2_5	0.0064753509983472846	0.8704448787216922
mock_ABL2_2_6	0.01704931245622643	0.5925968502126682
mock_ABL2_2_7	0.02349475549353708	0.42579606851362223
mock_ABL2_2_8	0.005146174192419917	0.8983791240372456
mock_ABL2_2_9	0.008858970594140314	0.8113576273134843
mock_ABL2_2_10	0.016385843159847147	0.6129440165536268
mock_ABL2_2_12	0.03260296065512647	0.25313254397057133
mock_ABL2_2_13	0.003892659272599519	0.922979652833659
mock_ABL2_2_14	0.009639755631942193	0.7928497528451546
mock_ABL2_2_15	0.057726661426029335	0.054489021726635244
mock_ABL2_2_16	0.045702309629256366	0.11541556500747212
mock_ABL2_2_17	0.014833239788640484	0.6567421542706058
mock_ABL2_2_19	0.03039916395668163	0.2868145763880906
mock_ABL2_2_20	0.021203305465717026	0.4879871249568916
mock_ABL2_2_21	0.015186926157321867	0.6462811817450281
mock_ABL2_2_22	0.0089668726712967	0.8083687780204621
mock_ABL2_2_23	0.013659739531968751	0.6851362225543166
mock_ABL2_2_24	0.03213455075838556	0.2591102425566157
mock_ABL2_2_25	0.010770456486354107	0.7646855960455224
mock_ABL2_2_26	0.020645879870918926	0.5021266812277273
mock_ABL2_2_27	0.03350128388431217	0.2397976778940108
mock_ABL2_2_28	0.02647979744607043	0.36096103000344865
mock_ABL2_2_29	0.012708671096112623	0.7100816185768479
mock_ABL2_2_30	0.027838910139799333	0.3352109437866421
