	SRR4047452	SRR4047453	SRR4047431	SRR4047415	SRR4047430	SRR4047450	SRR4047404	SRR4047426	SRR4047425	SRR4047424	SRR4047441	SRR4047410	SRR4047448	SRR4047440	SRR4047446	SRR4047406	SRR4047422	SRR4047435	SRR4047451	SRR4047434	SRR4047408	SRR4047437	SRR4047454	SRR4047405	SRR4047445	SRR4047444	SRR4047414	SRR4047399	SRR4047443	SRR4047449	SRR4047396	SRR4047400	SRR4047398	SRR4047442	SRR4047457	SRR4047419	SRR4047417	SRR4047401	SRR4047403	SRR4047412	SRR4047420	SRR4047423	SRR4047436	SRR4047455	SRR4047428	SRR4047411	SRR4047429	SRR4047427	SRR4047397	SRR4047447	SRR4047456	SRR4047438	SRR4047402	SRR4047433	SRR4047416	SRR4047418	SRR4047421	SRR4047458	SRR4047439	SRR4047432	SRR4047409	SRR4047407	SRR4047297	SRR4047296	SRR4047335	SRR4047282	SRR4047281	SRR4047356	SRR4047348	SRR4047372	SRR4047375	SRR4047366	SRR4047383	SRR4047380	SRR4047246	SRR4047382	SRR4047361	SRR4047386	SRR4047373	SRR4047251	SRR4047368	SRR4047376	SRR4047357	SRR4047245	SRR4047355	SRR4047266	SRR4047277	SRR4047258	SRR4047269	SRR4047247	SRR4047264	SRR4047253	SRR4047268	SRR4047276	SRR4047250	SRR4047256	SRR4047248	SRR4047377	SRR4047395	SRR4047270	SRR4047272	SRR4047265	SRR4047273	SRR4047275	SRR4047384	SRR4047257	SRR4047267	SRR4047259	SRR4047262	SRR4047249	SRR4047381	SRR4047365	SRR4047252	SRR4047274	SRR4047261	SRR4047387	SRR4047374	SRR4047388	SRR4047360	SRR4047364	SRR4047358	SRR4047363	SRR4047255	SRR4047392	SRR4047379	SRR4047271	SRR4047370	SRR4047367	SRR4047354	SRR4047369	SRR4047378	SRR4047391	SRR4047385	SRR4047394	SRR4047254	SRR4047291	SRR4047371	SRR4047393	SRR4047333	SRR4047342	SRR4047389	SRR4047292	SRR4047329	SRR4047313	SRR4047326	SRR4047293	SRR4047307	SRR4047328	SRR4047324	SRR4047305	SRR4047306	SRR4047304	SRR4047327	SRR4047334	SRR4047312	SRR4047337	SRR4047320	SRR4047317	SRR4047289	SRR4047347	SRR4047303	SRR4047294	SRR4047319	SRR4047316	SRR4047330	SRR4047314	SRR4047308	SRR4047298	SRR4047349	SRR4047286	SRR4047325	SRR4047310	SRR4047350	SRR4047284	SRR4047345	SRR4047339	SRR4047351	SRR4047352	SRR4047336	SRR4047340	SRR4047309	SRR4047301	SRR4047318	SRR4047343	SRR4047341	SRR4047287	SRR4047321	SRR4047288	SRR4047322	SRR4047346	SRR4047344	SRR4047302	SRR4047353	SRR4047299	SRR4047279	SRR4047283	SRR4047290	SRR4047300	SRR4047280	SRR4047311	SRR4047285	SRR4047338
SRP9_3	0.3486690765691752	0.2566172329641449	0.22514285714285714	0.11470588235294114	0.14044444444444446	0.16272189349112426	0.02836451418225709	0.0	0.33670520231213874	0.3079202054118112	0.21493333333333334	0.1403973509933775	0.17945823927765234	0.21241050119331745	0.08229166666666668	0.07032286598850067	0.0	0.0662842574888464	0.2295792079207921	0.026101141924959215	0.09272626318711827	0.09023941068139964	0.244879786286732	0.2343957503320053	0.22184300341296928	0.05842696629213484	0.0	0.1209349593495935	0.09523809523809523	0.3431203223949338	0.07096124811273276	0.05349397590361446	0.14375	0.018638573743922204	0.050319157755118964	0.3221884498480243	0.09517335146159077	0.0020383204239706482	0.009575923392612859	0.3441527446300716	0.16843910806174958	0.1299745148010194	0.31699882766705745	0.06546305583416917	0.11930926216640506	0.08820477343479764	0.08610792192881746	0.05246913580246913	0.1716203259827421	0.011419249592169658	0.06877647645153252	0.0663265306122449	0.0	0.00022784233310549102	0.04343629343629344	0.17547892720306513	0.06851691240242845	0.14016361511492015	0.13680154142581888	0.0	0.3401015228426396	0.0019493177387914231	0.0	0.1079219288174512	0.16041666666666668	0.0	0.032740879326473335	0.0	0.0	0.0	0.01711633304322599	0.0	0.1741405082212257	0.0	0.04477611940298507	0.0	0.2781706742102782	0.0	0.39169749280723387	0.3862031504617056	0.0	0.30300429184549355	0.006426735218508998	0.4692874692874693	0.0	0.0779467680608365	0.05025125628140704	0.6684917869586859	0.001034126163391934	0.5080789946140036	0.037313432835820885	0.07627118644067797	0.21299188007495315	0.0	0.07001044932079414	0.1806615776081425	0.4357682619647355	0.0	0.04914841849148418	0.4708994708994709	0.0	0.3556231003039514	0.09145880574452003	0.4046579330422125	0.06992084432717678	0.6032553407934893	0.003968253968253968	0.0	0.0782800441014333	0.3857142857142857	0.4797095258436566	0.6616052060737527	0.29017857142857145	0.3119730185497471	0.4995073891625616	0.6359550561797753	0.3853107344632769	0.3673130193905817	0.05392156862745098	0.4742978272390037	0.5712033631108776	0.0	0.0	0.5913978494623656	0.34316255068190193	0.011811023622047244	0.059027777777777776	0.0	0.20804597701149424	0.6413043478260869	0.0018170805572380374	0.5822676896845694	0.3286652078774617	0.0020093770931011385	0.33889468196037537	0.025293586269196026	0.10998552821997104	0.0297029702970297	0.2600834492350487	0.017077798861480076	0.1574468085106383	0.1188118811881188	0.0	0.7037037037037037	0.0	0.07389162561576355	0.415929203539823	1.0	0.0	0.0	0.0	0.07076923076923076	0.0		0.0	0.07563025210084033	0.014662756598240468	0.028771929824561407	0.0	0.00046061722708429296	0.0	0.25668016194331983	0.0	0.042492917847025496	0.0		0.0	0.009259259259259259	0.0	0.18969072164948453	0.0	0.0	0.1721707348910064	0.0	0.2137891077636153	0.2405063291139241	0.0005534034311012729	0.3628444952163359	0.0	0.0	0.3413304252998909	0.10620099786172488	0.0	0.0	0.1694915254237288	0.34308211473565803	0.002544529262086514	0.10799766491535318	0.6470588235294118	0.08617332035053554	0.0	0.27722772277227725	0.2699130680613471	0.4908675799086758	0.0	0.0	0.0	0.06233766233766234	0.07439104674127715	0.2019704433497537	0.03552077062010837	0.0
SRPK2_1	1.0			1.0	1.0	1.0		1.0	1.0	1.0			0.0	1.0	1.0				1.0		1.0		0.9915254237288136	1.0				1.0	1.0	0.8245614035087719				1.0							1.0							1.0		0.9473684210526316	0.0	0.0	1.0	1.0					1.0						1.0	1.0	1.0		1.0							1.0						1.0	0.9980295566502464	1.0			1.0				1.0						1.0								1.0								1.0													1.0	1.0						1.0		1.0						1.0																																					1.0			1.0																1.0					1.0
SRPK2_2	0.0			0.0	0.0	0.0		0.0		0.0			1.0	0.0	0.0	0.9833333333333332		0.9803921568627452	0.0		0.8382978723404255		0.0	0.0				0.0	0.0	0.03597122302158273				0.0							0.0					0.0		0.8962962962962963		0.0	1.0	1.0	0.0	0.0					0.0						0.0	0.0	0.0		0.0							0.0						0.0	0.0	0.0			0.0				0.0						0.0								0.0								0.0													0.0	0.0						0.0		0.0						0.0																																					0.0			0.0					0.0											0.0					0.0
SRPK2_4		0.0			0.5652173913043478	0.0					0.0				0.3809523809523809												0.0								0.0											0.8805970149253731					0.0	0.0					0.0										0.8556701030927835																		0.0														0.7857142857142857												1.0		1.0												1.0			0.0										1.0																0.8196078431372549			0.0									0.8333333333333334												0.0				1.0				0.0					1.0		0.5652173913043478		1.0	1.0	1.0		1.0		0.5448275862068965	
SRRM1_1		0.0	0.0		0.84	0.2682926829268293	1.0				1.0	0.6831683168316832	1.0	0.8461538461538461	0.5977011494252874	0.6626506024096386	0.9570917759237187	0.6788511749347258	1.0	1.0	0.0		1.0	1.0		1.0	0.13333333333333333			0.4492753623188406		1.0	0.4545454545454545	0.8518518518518519	1.0			0.0		1.0	1.0		1.0		1.0				1.0		1.0	1.0	0.0	0.0049751243781094535	1.0				0.038461538461538464						1.0	0.2857142857142857			0.18446601941747573	1.0			0.0						0.0							1.0			0.0		1.0													0.0		0.0		0.0				0.0										0.9913419913419912											0.0		1.0			1.0	0.0									1.0																													1.0		1.0	1.0								1.0		1.0		1.0	1.0								1.0	1.0
SRRM1_5	0.0	0.002044989775051125	0.0030120481927710845	0.15368421052631578	0.017763845350052248	0.10749185667752444	0.0	0.15087719298245614	0.045045045045045036	0.00019758940920766647	0.0	0.0	0.15604395604395604	0.0	0.0	0.0	0.002079002079002079	0.00013482540110556829	0.0	0.00043233895373973193	0.001669449081803005	0.0936936936936937	0.2307692307692308	0.2726218097447796	0.0008066684592632429	0.0	0.0	0.0008658008658008657	0.0	0.0	0.0010649627263045792	0.0	0.0007651109410864575	0.04777594728171335	0.0	0.14285714285714285	0.0007993605115907273	0.03735881841876629	0.10385756676557864	0.0	0.009575923392612859	0.0	0.00037608123354644597	0.0022570076447033125	0.2827140549273021	0.0007710100231303008	0.0	0.09534368070953436	0.012441679626749613	0.0	0.03263086335825969	0.04606413994169097	0.000407000407000407	0.0006509569066527796	0.0	0.0	0.0	0.0	0.12372881355932205	0.016051364365971106	0.0	0.0013531799729364006	0.0013003901170351106	0.014084507042253518	0.0	0.0	0.2907801418439716	0.026178010471204192	0.0007541478129713424	0.4421768707482993	0.0	0.0	0.0017953321364452427	0.0036630036630036634	0.0	0.0	0.4134078212290503	0.2821670428893905	0.002210759027266028	0.0	0.008310249307479225	0.0	0.03728813559322034	0.0	0.002793296089385475	0.0	0.034764826175869123	0.04251968503937008	0.0	0.0	0.0	0.0	0.002257336343115124	0.0	0.15789473684210525	0.003115264797507788	0.0	0.003424657534246575	0.12103746397694524	0.4747474747474748	0.0	0.004878048780487805	0.0	0.0	0.008756567425569177	0.0	0.21842496285289748	0.001221001221001221	0.001375515818431912	0.0	0.0066815144766147	0.006535947712418301	0.0	0.0	0.0	0.0	0.007323026851098455	0.0		0.0125	0.2371134020618557	0.2020665901262916	0.1827956989247312	0.1048951048951049	0.05087572977481234	0.5126050420168067	0.005076142131979695		0.013513513513513514	0.16230366492146595	0.001480019733596448	0.009230769230769232	0.0	0.39209225700164746	0.0	0.4562446898895497	0.0	0.058626465661641536	0.37142857142857133	0.010452961672473868	0.5185995623632386	0.1762295081967213		1.0	0.0		0.0		0.0	0.0	0.0	0.0		0.0			0.0				0.0	1.0		0.0	0.0	0.0		0.006993006993006993	0.5219484565278958			1.0		0.5384615384615384	1.0	0.36	0.00042016806722689084	0.001075268817204301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0196078431372549	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0		0.00186219739292365	0.05882352941176471
SRRM1_6	0.0	0.0	0.0		0.0	0.0	0.0		0.5319148936170213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.5247524752475248	0.0			0.0	0.0	0.6949152542372882	0.0	0.0	0.596529284164859			0.0						0.0			0.0		0.0	0.0	0.0	0.0			0.0		0.0			0.0		0.0	0.0			0.0	0.0		0.0	1.0	0.0	0.0				0.0			0.0							0.0		0.0	0.0		0.0	0.0					0.0			0.967741935483871				0.0		0.0		0.0				0.0	0.0		0.0					0.0		0.0	0.0	0.0							0.0		0.0		0.0			0.0	0.0									0.0																						0.0			0.0				0.0			0.0			0.0					0.0		0.0		0.0	0.0									0.0
SRRM2_2	1.0	1.0	1.0		0.7981651376146789		1.0		1.0	1.0	0.41935483870967744		1.0	1.0	0.6842105263157895	0.5652173913043478	0.08571428571428573	0.6254980079681275	1.0	1.0	1.0		1.0	1.0		0.2222222222222222			0.05555555555555555			0.2380952380952381		1.0	0.3146067415730337	1.0					0.0	1.0				0.6714285714285714	1.0	0.0	1.0				1.0	1.0	1.0	0.0	1.0	0.0					1.0					1.0					1.0				1.0			1.0									1.0						1.0						1.0									1.0	1.0	1.0		0.8823529411764706				1.0									1.0			1.0	1.0																1.0		1.0	1.0									1.0	1.0		1.0		1.0											1.0		1.0	1.0		1.0						1.0						1.0	1.0									1.0
SRRT_4	1.0	1.0	1.0		0.7741935483870968	0.2842105263157895				1.0			1.0			0.10344827586206896	1.0	0.10344827586206896	1.0		1.0		0.3574660633484163	0.3606557377049181	1.0		1.0	1.0	1.0	1.0	1.0		1.0		1.0		1.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	0.17964071856287425		1.0		1.0			1.0	0.9924242424242424		1.0		1.0					1.0	1.0			1.0			1.0			1.0	1.0					1.0		1.0			1.0	1.0	1.0		1.0			1.0	1.0				1.0			1.0			1.0												1.0			1.0							1.0	1.0			1.0			1.0			1.0			1.0		1.0															1.0		1.0																					1.0	1.0		1.0						1.0													1.0		1.0	1.0
SRRT_5	1.0	1.0	1.0		0.8478260869565217	0.31313131313131315				1.0			1.0			0.12605042016806722	1.0	0.14213197969543148	1.0		1.0		0.4342629482071713	0.4967741935483871	1.0		1.0	1.0	1.0	1.0	1.0		1.0		1.0		1.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	0.2303370786516854	1.0	1.0		1.0			1.0	0.994750656167979		1.0		1.0					1.0	1.0			1.0			1.0	1.0		1.0	1.0					1.0	1.0	1.0			1.0	1.0	1.0		1.0			1.0	1.0				1.0			1.0	1.0		1.0												1.0			1.0							1.0	1.0			1.0			1.0			1.0			1.0		1.0															1.0		1.0																					1.0	1.0		1.0						1.0													1.0		1.0	1.0
SRRT_nmdSE_1		1.0	1.0			0.0							0.0				0.0				0.0												0.0	0.0					0.0							0.0	0.0						0.0	0.0					0.0		0.0																						0.0																			0.0	0.0	0.0	0.0																																																																0.0					0.0																												
SRR_1											0.0	0.0																0.02127659574468085	0.0							0.0						0.0																						0.0		0.0	0.0		0.0			0.0	0.0	0.0						0.0			0.0				0.0	0.0	0.0			0.0		0.0		0.0	0.0		0.0	0.0				0.0	0.0		0.0									0.0	0.0	0.0	0.0									0.0						0.0	0.0			0.0	0.0	0.0		0.0			0.0	0.0							0.0						0.0	0.0	0.0											0.0									0.0											1.0	1.0				1.0	0.0				
SRSF10_nmdSE_1	0.06987577639751552	0.027665860864893903	0.03755868544600939	0.2378640776699029	0.16182572614107885	0.1430787126793331	0.26512651265126513	0.060939060939060936	0.3911620294599018	0.07483989021043001	0.4117647058823529	0.03549060542797495	0.2632880098887516	0.01324503311258278	0.1202565473009086	0.1811023622047244	0.11085972850678733	0.24332027075169216	0.06837999082147775	0.35130848532910386	0.3776595744680851	0.24742268041237114	0.06929347826086958	0.046169989506820566	0.3803230543318649	0.07956989247311827		0.12414733969986358	0.2158590308370044	0.03734439834024896	0.029038112522686024	0.06529209621993128	0.029603612644254887	0.0014771048744460858	0.06511862695608278	0.0707070707070707	0.4916727009413469	0.0	0.0	0.1484375	0.2596964586846543	0.0026397888168946484	0.19797525309336333	0.051020408163265314	0.10426540284360188	0.0	0.1068181818181818	0.29867674858223064	0.1641636457793889	0.3181169757489301	0.37605804111245467	0.4821917808219178	0.0	0.0009587727708533076	0.08803165182987141		0.2352941176470588	0.0	0.034035656401944885	0.06222222222222223	0.08035714285714286	0.0987012987012987	0.0	0.18396226415094336	0.015625	0.0198019801980198	0.17467948717948714	1.0	0.031044214487300093	0.14285714285714285	0.0	0.006636395389451624	0.07276119402985075	0.014569536423841059	0.0	0.04230533415082771	0.10323159784560144	0.04233576642335767	0.2808460634547591	0.3909090909090909	0.9920948616600792	0.5595238095238095	1.0	0.1523687580025608	0.14221624046657694	0.2469135802469136	0.09905020352781546	0.2915129151291513	0.0	0.0	0.1274131274131274	0.0	0.16356107660455488	0.0	0.5770609318996416	0.2052980132450331	0.01913043478260869		0.4575707154742096	0.13857677902621726	0.11839708561020035	0.0074962518740629685	0.9333333333333332	0.04677966101694915	0.17801047120418848	0.0	0.1444141689373297	0.026069847515986226	0.6275862068965518	0.012048192771084338	0.2635379061371841	0.0008169934640522876	0.3151432469304229	0.0	0.93733681462141	1.0		1.0	1.0	0.16389132340052587	1.0	1.0	0.03896103896103896	0.06609808102345416	0.14326241134751774	0.5238095238095238	0.09327548806941433	0.01818181818181818		1.0	0.0319394138952914	0.003474635163307853	0.13533834586466165	0.2792511700468019	0.0	1.0	0.7478260869565218	0.23018867924528305	0.02666666666666667	0.09269662921348316	1.0	0.22093023255813954				0.6305506216696269			0.00933786078098472	1.0	0.0	0.0		0.9701492537313432	1.0				1.0	1.0		1.0							0.998037291462218		1.0			1.0	1.0	0.2727272727272727	1.0	0.0	1.0	1.0	0.24149659863945575			1.0		0.0	0.7551020408163265	0.08444444444444445	1.0	0.09365558912386708		1.0	1.0	0.2753623188405797					1.0		0.2245508982035928	0.4328358208955224
SRSF11_3		0.010101010101010102			1.0		1.0													1.0					1.0						1.0		0.0				1.0					1.0		1.0		0.6045627376425855				1.0									0.0		1.0																																														0.0																																			0.0																																											0.0																	
SRSF11_4	0.0	0.0	0.0	0.0	0.04225352112676056	0.0	1.0	0.0		0.0			0.0	0.0	0.0	0.07692307692307693	0.0	0.027522935779816515	0.0	0.9692307692307692	0.0	0.0	0.0	0.0	0.7711442786069652	0.0	0.0	0.0		0.0	0.88	0.0	0.0	0.0	0.0	0.0	0.7972972972972973		0.0	0.0	0.2727272727272727		0.0	0.8338461538461538	0.0	0.12240184757505773		0.0	0.0	0.3060428849902534	0.0	0.0	0.0	0.0			0.0		0.0	0.0				0.0	0.0			0.0					0.0	0.0				0.0							0.0			0.0	0.0			0.0			0.0					0.0				0.0		0.0	0.0			0.0			0.0						0.0		0.0	0.0				0.0	0.0	0.0		0.0					0.0	0.0			0.0	0.0		0.0			0.0	0.0					0.0										0.0			0.0	0.0				0.0006333122229259026					0.0					0.0															0.0			0.0	0.0	0.0		0.0	
SRSF11_6	0.2890733056708161	0.228486646884273	0.3140096618357488	1.0	0.15100671140939598	0.0008481764206955048	0.0	0.0	0.1181556195965418	0.4	0.0	0.28450704225352114	0.0	0.059829059829059825	0.056053811659192834	0.14726027397260275	0.2307692307692308	0.1562700964630225	0.07666480134303301	0.0008880994671403197	0.0	0.0	0.0	0.0	0.2522361359570662	0.4828660436137072	0.16164383561643836	0.0	0.0	0.11850311850311852	0.3609958506224066	0.4976303317535545	0.0	0.3428571428571429	0.4709388971684054	0.14732142857142858	0.16095890410958905	0.0	0.0	0.0	0.0	0.0	0.008403361344537815	0.306777316735823	0.34375	0.8627858627858628	0.00303951367781155	0.0	0.0	0.3388888888888889	0.2300938540720557	0.21621621621621626	0.0	0.0	0.0	0.0	0.0	0.0007104795737122557	0.14917127071823205	0.0		0.32270916334661354	0.9583333333333334	0.4940476190476191	0.17901234567901236		0.0	1.0		0.0		0.0	0.34845360824742266		0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0		0.0	0.0		0.0	0.0	0.0		0.4788732394366197	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.6234309623430963	0.0	0.0			0.0	0.0009970089730807576	0.0	0.0	0.0			0.01098901098901099			0.0	0.0		0.0	0.0		0.0	0.0			0.0	0.0		0.21649484536082475	0.0	0.0					0.0		0.0	0.0		0.0		0.0005115089514066496	0.0		0.0	0.0			0.0	0.0		0.0					0.0007460830639144492	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4854368932038835				0.0	1.0	0.0	0.0						0.0	0.0	0.9659090909090908		0.4654545454545455	0.0	0.0	0.0		0.0	0.0
SRSF11_7	1.0	1.0	1.0		1.0	1.0	1.0		1.0	1.0		1.0								1.0		1.0			1.0					1.0	1.0		1.0				1.0				0.9514170040485831	1.0		1.0		0.8696186961869619	1.0		1.0	1.0			1.0	1.0					1.0		1.0		1.0		1.0																				1.0				1.0																												1.0		1.0												1.0									1.0	1.0										1.0																															1.0			1.0																1.0	
SRSF11_nmdSE_1	0.04670505438259757	0.5476190476190477	0.4736842105263158	0.0	0.7269076305220884	0.06542056074766353	1.0	0.0	0.7428571428571429	0.05504140282513395		0.943661971830986	0.0	0.0	0.008403361344537815	0.0	0.0	0.0	0.016393442622950817	0.9710144927536232	0.0	0.03470031545741325	0.021052631578947368	0.012345679012345678	0.9090909090909092	0.004524886877828055	0.0	0.0		0.6551724137931034	0.8983050847457628	0.0	0.6477794793261868	0.0	0.0009551098376313276	0.002207505518763797	0.9197860962566844		0.00546448087431694	0.0	0.9362549800796812	1.0	0.0	0.8439306358381503	0.0	0.5647193585337915	1.0	0.0	0.8645833333333334	0.3620071684587813	0.0005611672278338945	0.0017094017094017096	0.24429967426710095	0.2947719688542825			0.0		0.19708029197080293	0.0	0.64		1.0	0.0	0.4869109947643979			0.0					0.0	0.002386634844868735				0.0							0.5337787676317743			0.0	0.1088082901554404			0.0			0.0					0.0				0.0223463687150838		0.05	0.15942028985507245			0.0			0.0				1.0		0.05603448275862069		0.0	0.0				0.0	0.0	0.10526315789473684		0.0	1.0				0.0	0.0			0.0	0.23873873873873874	1.0	0.03503184713375796			0.0	0.0					0.5841584158415841										0.0			0.0	0.0				0.0					0.0					0.0			1.0			1.0									0.0			0.0	0.0	0.0		0.6368563685636857	
SRSF2_nmdSE_1	0.0	0.0	0.011235955056179777		0.4488188976377953	0.0	0.0	0.01935483870967742	0.0	0.0	0.0	0.0	1.0	0.0	0.476923076923077	0.0	0.0	0.000855431993156544	0.05649717514124294	0.0	0.1176470588235294		0.0	0.0	0.0	0.0		0.0	0.0			0.0	0.13513513513513514		0.0		0.0	0.0				0.0	0.0	0.0	0.0	0.0			0.0				0.0	0.0	0.0	0.0		0.0	1.0		0.0	0.03333333333333333		0.0		0.0		0.0	0.0014204545454545455		0.0	0.0	0.0					0.0	0.0	0.0	0.0		0.0			1.0					0.0								0.0				0.0	0.0							0.0	0.0		0.0											0.003134796238244514	0.0	0.0												0.0	0.2	0.0					1.0	0.0																				0.0		0.0					0.0			1.0																				1.0					0.10743801652892562
SRSF3_nmdSE_2	0.003466955579631636	0.0	0.00037636432066240116	0.0	0.0660545779137975	0.00022737608003638017	0.0	0.07259756609315987	0.005002779321845468	0.002779708130646282	0.002214022140221402	0.0	0.020145735105015	0.0	0.01844879518072289	0.08311800172265288	0.044964951273722006	0.08522820219204973	0.0	0.0	0.0	0.0860655737704918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055364642993508975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045705675539929685	0.061427505595622975	0.0002770850651149903	0.04063286587558432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05120072496601722	0.0	0.053796597103683716	0.0	0.0	0.0	0.0026295436968290795	0.07541385652973635	0.06635802469135803	0.0	0.0	0.03404457088667615	0.2824481181850158	0.0	0.0	0.0	0.0	0.032882011605415866	0.11693791440626886	0.0	0.1202317720907774	0.20184089414858647	0.0	0.09505962521294717	0.474934036939314	0.2400482509047045	0.0	0.0	0.0	0.0	0.04297994269340974	0.00558659217877095	0.0	0.0	0.09433962264150944	0.15925394548063124	0.0	0.008595988538681949	0.0	0.0038314176245210726	0.16726835138387486	0.2277227722772277	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17343173431734318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020408163265306124	0.1638733705772812	0.0	0.21507760532150774	0.5122216186854971	1.0	0.0	0.0	0.3214108296075509	0.0	0.0		0.0	0.0	0.0	0.0	0.056776556776556776	0.3797054009819967	0.0					0.0			0.0		0.0		1.0		0.860655737704918	0.0	0.19326315789473686	0.0	0.0	0.0			0.0		0.0	0.0		0.0	0.0	0.8045112781954887		0.0001893580761219466	0.0		0.2822966507177033	0.03513854839907882	0.0	0.011764705882352941	0.0493046776232617		0.0	0.0			0.0		0.0	0.034343434343434336	0.0		1.0	1.0	0.15644171779141106			0.5044612216884008	0.0	0.1624790619765494	0.0	0.0	0.23497267759562845
SRSF4_3		1.0	1.0		0.6190476190476191								1.0	1.0	1.0		1.0		1.0	1.0		1.0				1.0							1.0		1.0	1.0		1.0				1.0							0.5217391304347826						1.0							1.0					1.0			1.0	1.0				1.0	1.0												1.0	1.0		1.0			1.0			0.8681318681318682														0.0																	1.0					1.0									1.0																																																				1.0					1.0			
SRSF4_nmdSE_2		0.0	0.0		0.0	0.0	1.0						0.0		0.0		0.0			1.0		0.0			0.0							0.0	0.0		0.0		0.0	0.0				0.0							0.0						0.0							0.0					0.061224489795918366			0.0	0.0					0.0																		0.0			0.0														0.0																	0.0					1.0									0.0																																																				0.0					0.0			
SRSF6_nmdSE_1		0.0			0.0	0.0297029702970297	0.9076923076923076		0.8235294117647058			0.0	0.0703125		0.0				0.0	0.9694656488549618	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0				0.2511415525114155				0.0		0.38028169014084506									0.0	0.0	0.0	0.03157894736842105					0.0		0.0		0.0	0.0		0.0						0.0		0.0		0.0		0.0			0.0															0.0								0.0				0.0		1.0			0.0									0.0		0.0		0.0			0.0			1.0																						0.0	0.0										1.0			1.0			0.0	0.0			0.0				1.0					0.0										1.0			0.0
SRSF7_4	0.5382475660639777	0.6893292682926829	0.7275716298731799	0.7915309446254072	0.7042869641294838	0.8883647798742138	0.9500509683995922	0.8783151326053042	0.8380143696930111	0.5006934812760055	0.7362637362637363	0.85805535841022	0.8856734548052876	0.9369369369369368	0.8201107011070111	0.939685757729346	0.7541571568307792	0.9503859831728684	0.8575367647058824	0.9442159842660468	0.7838109602815485	0.7871255576800509	0.7508813160987075	0.7281720430107527	0.7640320733104238	0.8686987104337632	0.8905537459283388	0.8761384335154827	0.8702702702702703	0.9938618925831202	0.8335358444714459	0.8940483976455199	0.8245810055865922	0.9172972972972973	0.8779380341880342	0.8208128078817734	0.7728596389050669	0.7400191632066433	0.757085020242915	0.9847619047619048	0.9041353383458648	0.9995085995085996	0.9841398284512056	0.8314889336016097	0.6253928346951603	0.8253164556962025	0.8426279602750191	0.9212050984936268	0.9967506092607636	0.8793103448275862	0.9995544168430434	1.0	0.995085995085995	0.996208017334778	0.9754400327466228	0.9688715953307392	0.9891598915989159	0.9530667446450763	0.7832657574640619	0.8924731182795699	0.7673630717108978	0.6478758169934641	0.9421364985163204	0.9484679665738162	1.0	0.8421052631578947	0.7917059377945335	0.7477386934673367	0.8281424692541127	0.8031037827352085	0.9181938911022576	0.8351424694708277	0.7269841269841271	0.676056338028169	0.9985775248933144	0.7670527670527671	0.7072477498815727	0.9280575539568344	0.9338501291989664	0.8031948881789137	0.7059125964010283	1.0	0.6669272869429241	0.3292929292929293	0.9730185497470488	0.3069306930693069	0.6129032258064516	0.8849206349206349	0.8933333333333333		0.6615384615384615	0.455770850884583	0.6666666666666666	1.0	0.6385068762278978	0.38443935926773454	0.7626582278481012	1.0	0.9418432725480532	0.9366336633663368	0.6764705882352942	0.5519013360739979	0.9975728155339806	0.7447306791569087	1.0	0.9962025316455696	1.0	0.4095808383233533	0.7396449704142012	0.5967078189300411	0.936283185840708	0.8782201405152225	0.8047673098751419	0.5649546827794562	0.9243807040417209	0.4725490196078431	0.9869281045751634	0.463351907415345	1.0	1.0	1.0	0.3322528363047001		0.15151515151515152	1.0	0.5531914893617021	0.9920948616600792	1.0	1.0	1.0	0.6438184663536777	0.529346003353829	0.427536231884058	0.8749590834697217	1.0	0.06666666666666668	1.0	0.5647279549718575	1.0	0.6963855421686747	0.8584070796460177	0.6846590909090909	0.7333333333333333						1.0	0.0	1.0	0.5445673389720235	1.0			1.0		1.0	0.0	0.0	1.0				0.9925925925925926	1.0	1.0		0.999698295368834	1.0	1.0		1.0	1.0		0.5068493150684932	0.0013908205841446453	0.8804347826086957		0.0	0.16417910447761194	0.9974126778783958	1.0	1.0		0.8863636363636364	0.972972972972973	1.0	0.2857142857142857	1.0	0.99835255354201	1.0	1.0	0.9901960784313726	1.0			1.0	0.5126436781609195		1.0	0.7254901960784313
